;Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;top 3 spared lnls risk
110;9.67545043604536e-10;early;False;['VII'];['I', 'III', 'IV', 'V'];['III', 'II', 'VII'];['II', 'I', 'III', 'IV', 'V'];0.0613794028977838;[('ipsi I', 0.021895829774670098), ('ipsi V', 0.01813471361591314), ('ipsi IV', 0.017573325923243982)]
111;2.7676918673066608e-11;early;False;['VII'];['I', 'III', 'IV', 'V', 'VII'];['III', 'II', 'VII'];['II', 'I', 'III', 'IV', 'V', 'VII'];0.059088736707200044;[('ipsi I', 0.02336539613805657), ('ipsi IV', 0.01923764879354236), ('ipsi V', 0.019212938316896192)]
112;1.00574638605164e-05;early;False;['VII'];['I', 'II'];['III', 'II', 'VII'];['I', 'II'];0.06725183703709839;[('contra III', 0.02639482993748777), ('ipsi I', 0.014464284367576932), ('ipsi V', 0.012312817453696922)]
113;2.2117151723626424e-07;early;False;['VII'];['I', 'II', 'VII'];['III', 'II', 'VII'];['VII', 'I', 'II'];0.07203318913656793;[('contra III', 0.03136115356064963), ('ipsi I', 0.016083708323533317), ('ipsi V', 0.013649746728243452)]
114;2.1700508743353318e-08;early;False;['VII'];['I', 'II', 'V'];['III', 'II', 'VII'];['III', 'IV', 'I', 'II', 'V'];0.04653383000463269;[('ipsi I', 0.016682725919010526), ('ipsi V', 0.014124924977034607), ('ipsi IV', 0.012099832127183161)]
115;5.381766341785102e-10;early;False;['VII'];['I', 'II', 'V', 'VII'];['III', 'II', 'VII'];['III', 'IV', 'I', 'II', 'V', 'VII'];0.045973819357436635;[('ipsi I', 0.018369801906324035), ('ipsi V', 0.015453446659600934), ('ipsi IV', 0.013809629626690807)]
116;7.88192821491832e-08;early;False;['VII'];['I', 'II', 'IV'];['III', 'II', 'VII'];['V', 'III', 'I', 'II', 'IV'];0.08925374961048485;[('ipsi I', 0.01710893796024629), ('ipsi V', 0.014459195354359843), ('ipsi IV', 0.012564406493414254)]
117;1.8274198590026668e-09;early;False;['VII'];['I', 'II', 'IV', 'VII'];['III', 'II', 'VII'];['V', 'III', 'I', 'II', 'IV', 'VII'];0.09185240285757507;[('ipsi I', 0.018836246314133557), ('ipsi V', 0.015812567433292485), ('ipsi IV', 0.014327866671979292)]
118;2.0355161428495632e-08;early;False;['VII'];['I', 'II', 'IV', 'V'];['III', 'II', 'VII'];['III', 'I', 'II', 'IV', 'V'];0.05198562268861613;[('ipsi I', 0.01857428828531859), ('ipsi V', 0.015619947395459816), ('ipsi IV', 0.014053289252335385)]
119;5.493134080440379e-10;early;False;['VII'];['I', 'II', 'IV', 'V', 'VII'];['III', 'II', 'VII'];['III', 'I', 'II', 'IV', 'V', 'VII'];0.05088414630996779;[('ipsi I', 0.02022950773203132), ('ipsi V', 0.01688135289622937), ('ipsi IV', 0.01580438980423267)]
120;1.2054842122075744e-06;early;False;['VII'];['I', 'II', 'III'];['III', 'II', 'VII'];['I', 'II', 'III'];0.07082696018731093;[('contra IV', 0.02277003607802887), ('ipsi I', 0.017473673837408304), ('ipsi V', 0.014806613316354461)]
121;3.2307205643871766e-08;early;False;['VII'];['I', 'II', 'III', 'VII'];['III', 'II', 'VII'];['I', 'II', 'III', 'VII'];0.07235161494740719;[('contra IV', 0.025932151731924674), ('ipsi I', 0.018874366041676346), ('ipsi V', 0.015879477894964047)]
122;3.1313679417886875e-09;early;False;['VII'];['I', 'II', 'III', 'V'];['III', 'II', 'VII'];['IV', 'I', 'II', 'III', 'V'];0.058850530182507084;[('ipsi I', 0.02101431378781949), ('ipsi V', 0.017473806931802994), ('ipsi IV', 0.016585850289978783)]
123;9.1064991637693e-11;early;False;['VII'];['I', 'II', 'III', 'V', 'VII'];['III', 'II', 'VII'];['IV', 'I', 'II', 'III', 'V', 'VII'];0.05684231744800982;[('ipsi I', 0.022525084849715882), ('ipsi V', 0.01859154774824829), ('ipsi IV', 0.018266731232323054)]
124;1.2309996997928132e-07;early;False;['VII'];['I', 'II', 'III', 'IV'];['III', 'II', 'VII'];['I', 'II', 'III', 'IV'];0.07743660374987717;[('contra V', 0.021493306931354234), ('ipsi I', 0.020456193735695922), ('ipsi V', 0.017089357317428097)]
125;3.763546201473738e-09;early;False;['VII'];['I', 'II', 'III', 'IV', 'VII'];['III', 'II', 'VII'];['I', 'II', 'III', 'IV', 'VII'];0.07687519412788846;[('contra V', 0.023470060337521713), ('ipsi I', 0.021754625669823287), ('ipsi V', 0.018046205829467043)]
126;1.250386820325252e-08;early;False;['VII'];['I', 'II', 'III', 'IV', 'V'];['III', 'II', 'VII'];['I', 'II', 'III', 'IV', 'V'];0.06431611039139112;[('ipsi I', 0.022936756476732836), ('ipsi V', 0.01890280810540939), ('ipsi IV', 0.018701897634493637)]
127;4.2647545959805205e-10;early;False;['VII'];['I', 'II', 'III', 'IV', 'V', 'VII'];['III', 'II', 'VII'];['I', 'II', 'III', 'IV', 'V', 'VII'];0.06146709862607669;[('ipsi I', 0.02427452698633835), ('ipsi IV', 0.020253130493773967), ('ipsi V', 0.01987615808888783)]
128;0.001553057651865564;early;False;['V'];[];['IV', 'III', 'II', 'V'];[];0.07186498603541873;[('contra II', 0.01303455687660755), ('ipsi VII', 0.012785910284492203), ('ipsi I', 0.011492101026414634)]
129;2.5834269902191644e-05;early;False;['V'];['VII'];['IV', 'III', 'II', 'V'];['VII'];0.0836495232852095;[('ipsi VII', 0.015185789680063564), ('contra II', 0.0151008935081497), ('ipsi I', 0.013551917574049225)]
130;2.6122399399784894e-06;early;False;['V'];['V'];['IV', 'III', 'II', 'V'];['IV', 'V'];0.09411878880296742;[('contra II', 0.016287031192705064), ('ipsi VII', 0.01572479861929319), ('ipsi I', 0.014046958757759884)]
131;5.2839741124675027e-08;early;False;['V'];['V', 'VII'];['IV', 'III', 'II', 'V'];['IV', 'V', 'VII'];0.058818530684222;[('contra II', 0.018296141091411092), ('ipsi VII', 0.01777419648167664), ('ipsi I', 0.01599031497882431)]
132;9.917422781318794e-06;early;False;['V'];['IV'];['IV', 'III', 'II', 'V'];['V', 'III', 'IV'];0.09134277161621827;[('contra II', 0.024729620878569027), ('ipsi VII', 0.014890223029904595), ('ipsi I', 0.013282051051409527)]
133;1.8361181235939338e-07;early;False;['V'];['IV', 'VII'];['IV', 'III', 'II', 'V'];['V', 'III', 'IV', 'VII'];0.06166917256277141;[('contra II', 0.030097601619298475), ('ipsi VII', 0.016998656809497043), ('ipsi I', 0.01522552158545687)]
134;1.9098765094862307e-06;early;False;['V'];['IV', 'V'];['IV', 'III', 'II', 'V'];['III', 'IV', 'V'];0.0839514066660636;[('contra II', 0.02147289015636807), ('ipsi VII', 0.017814155095732052), ('ipsi I', 0.015972340337285496)]
135;4.3744490610385046e-08;early;False;['V'];['IV', 'V', 'VII'];['IV', 'III', 'II', 'V'];['III', 'IV', 'V', 'VII'];0.08866704264245309;[('contra II', 0.02412771228273409), ('ipsi VII', 0.019467188265690716), ('ipsi I', 0.017667967938591975)]
136;7.517545818059094e-06;early;False;['V'];['III'];['IV', 'III', 'II', 'V'];['II', 'III'];0.07253284125634149;[('contra IV', 0.035331512757291315), ('ipsi VII', 0.015639804359822613), ('ipsi I', 0.013955484289123963)]
137;1.477536108575393e-07;early;False;['V'];['III', 'VII'];['IV', 'III', 'II', 'V'];['II', 'VII', 'III'];0.07856669298967374;[('contra IV', 0.04091764397598564), ('ipsi VII', 0.017671770961601933), ('ipsi I', 0.015875853375701528)]
138;1.3919909411070177e-08;early;False;['V'];['III', 'V'];['IV', 'III', 'II', 'V'];['II', 'IV', 'III', 'V'];0.04714463304603632;[('ipsi VII', 0.020064296358511605), ('ipsi I', 0.018303780284963447), ('contra VII', 0.005630702695194361)]
139;3.184565889940549e-10;early;False;['V'];['III', 'V', 'VII'];['IV', 'III', 'II', 'V'];['II', 'IV', 'III', 'V', 'VII'];0.04532906710536044;[('ipsi VII', 0.021616800880681023), ('ipsi I', 0.019996848920016103), ('contra I', 0.004383896496277902)]
140;1.3824942979200873e-06;early;False;['V'];['III', 'IV'];['IV', 'III', 'II', 'V'];['II', 'III', 'IV'];0.06639906030477977;[('contra V', 0.025298889829825113), ('ipsi VII', 0.018145247376236795), ('ipsi I', 0.01630161074016539)]
141;3.248621523841223e-08;early;False;['V'];['III', 'IV', 'VII'];['IV', 'III', 'II', 'V'];['II', 'III', 'IV', 'VII'];0.0693217262641935;[('contra V', 0.029403281485839722), ('ipsi VII', 0.01978246344701656), ('ipsi I', 0.01799612937134326)]
142;1.6276031682291984e-07;early;False;['V'];['III', 'IV', 'V'];['IV', 'III', 'II', 'V'];['II', 'III', 'IV', 'V'];0.04869977964042714;[('ipsi VII', 0.02113260665920396), ('ipsi I', 0.019400371333322574), ('contra VII', 0.00592778061407913)]
143;4.569297544350754e-09;early;False;['V'];['III', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V'];['II', 'III', 'IV', 'V', 'VII'];0.04610207149657608;[('ipsi VII', 0.022439222281500557), ('ipsi I', 0.020887911563816638), ('contra I', 0.003445621840106426)]
144;9.290191746433718e-05;early;False;['V'];['II'];['IV', 'III', 'II', 'V'];['III', 'II'];0.0819514969302864;[('contra I', 0.016216078289824087), ('ipsi VII', 0.014837688240905735), ('ipsi I', 0.013230778821425926)]
145;1.8020553284337529e-06;early;False;['V'];['II', 'VII'];['IV', 'III', 'II', 'V'];['III', 'VII', 'II'];0.08945971031992292;[('contra I', 0.01786111221460985), ('ipsi VII', 0.016928510489940207), ('ipsi I', 0.015153963930902216)]
146;1.8264342435831953e-07;early;False;['V'];['II', 'V'];['IV', 'III', 'II', 'V'];['III', 'IV', 'II', 'V'];0.055140131721307876;[('contra I', 0.017756599160444603), ('ipsi VII', 0.017694674880709943), ('ipsi I', 0.015924455343351872)]
147;4.1656175691264676e-09;early;False;['V'];['II', 'V', 'VII'];['IV', 'III', 'II', 'V'];['III', 'IV', 'II', 'V', 'VII'];0.05497136681420764;[('ipsi VII', 0.01955923964082818), ('contra I', 0.018701416651557848), ('ipsi I', 0.01781478482503988)]
148;6.746461011743062e-07;early;False;['V'];['II', 'IV'];['IV', 'III', 'II', 'V'];['V', 'III', 'II', 'IV'];0.0886215437101724;[('ipsi VII', 0.01806313054521164), ('ipsi I', 0.016279350536084328), ('contra I', 0.014907148652252494)]
149;1.4111200464651744e-08;early;False;['V'];['II', 'IV', 'VII'];['IV', 'III', 'II', 'V'];['V', 'III', 'VII', 'II', 'IV'];0.091921574168989;[('ipsi VII', 0.019861901841159213), ('ipsi I', 0.01811864350768081), ('contra I', 0.01570750704519904)]
150;1.5316012559714394e-07;early;False;['V'];['II', 'IV', 'V'];['IV', 'III', 'II', 'V'];['III', 'II', 'IV', 'V'];0.059857952963369224;[('ipsi VII', 0.020002422312989463), ('ipsi I', 0.01825939744249791), ('contra I', 0.017375108363557972)]
151;3.799350621852908e-09;early;False;['V'];['II', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V'];['III', 'II', 'IV', 'V', 'VII'];0.05816862727654266;[('ipsi VII', 0.02159325839821783), ('ipsi I', 0.01999546915535642), ('contra I', 0.01779633819109356)]
152;1.4788388432231832e-05;early;False;['V'];['II', 'III'];['IV', 'III', 'II', 'V'];['II', 'III'];0.07513401819604976;[('contra IV', 0.02638398068787347), ('ipsi VII', 0.01751760564418624), ('ipsi I', 0.01567206294124511)]
153;3.469541632583066e-07;early;False;['V'];['II', 'III', 'VII'];['IV', 'III', 'II', 'V'];['VII', 'II', 'III'];0.07915616659365138;[('contra IV', 0.030657905713450097), ('ipsi VII', 0.01916242877658091), ('ipsi I', 0.017343006446057914)]
154;3.4671793153495126e-08;early;False;['V'];['II', 'III', 'V'];['IV', 'III', 'II', 'V'];['IV', 'II', 'III', 'V'];0.058421710269351376;[('ipsi VII', 0.02150600816165797), ('ipsi I', 0.019886538813159334), ('contra I', 0.012340435682854565)]
155;9.089982043761812e-10;early;False;['V'];['II', 'III', 'V', 'VII'];['IV', 'III', 'II', 'V'];['IV', 'II', 'III', 'V', 'VII'];0.056389850888789506;[('ipsi VII', 0.022955709539997943), ('ipsi I', 0.021527700308074545), ('contra I', 0.013041803925246988)]
156;1.7564925046699422e-06;early;False;['V'];['II', 'III', 'IV'];['IV', 'III', 'II', 'V'];['II', 'III', 'IV'];0.07456030544839534;[('contra V', 0.021337485355135764), ('ipsi VII', 0.02040995406281496), ('ipsi I', 0.01859603355942039)]
157;4.8375290572119915e-08;early;False;['V'];['II', 'III', 'IV', 'VII'];['IV', 'III', 'II', 'V'];['II', 'III', 'IV', 'VII'];0.07549911141531027;[('contra V', 0.024178452359388973), ('ipsi VII', 0.02171267865980861), ('ipsi I', 0.020052541272760332)]
158;1.663888856396019e-07;early;False;['V'];['II', 'III', 'IV', 'V'];['IV', 'III', 'II', 'V'];['II', 'III', 'IV', 'V'];0.06111864853493175;[('ipsi VII', 0.02319545445860704), ('ipsi I', 0.021733059737689568), ('contra I', 0.011131336391529138)]
159;5.253539360554047e-09;early;False;['V'];['II', 'III', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V'];['II', 'III', 'IV', 'V', 'VII'];0.05795823730688256;[('ipsi VII', 0.024331852561786365), ('ipsi I', 0.023091780883483196), ('contra I', 0.011710963211555653)]
160;6.323384865827905e-06;early;False;['V'];['I'];['IV', 'III', 'II', 'V'];['II', 'I'];0.06975736124975951;[('ipsi VII', 0.013815335604300769), ('ipsi I', 0.012358078449072149), ('contra III', 0.006559384293041638)]
161;1.098810312013898e-07;early;False;['V'];['I', 'VII'];['IV', 'III', 'II', 'V'];['II', 'VII', 'I'];0.08097091094026881;[('ipsi VII', 0.01606919602644137), ('ipsi I', 0.014357547734692399), ('contra III', 0.008941843205726491)]
162;1.0980960149977602e-08;early;False;['V'];['I', 'V'];['IV', 'III', 'II', 'V'];['IV', 'II', 'I', 'V'];0.09707911834312305;[('contra III', 0.020896517076949818), ('ipsi VII', 0.01663804215313736), ('ipsi I', 0.014903593803981069)]
163;2.3084332090980973e-10;early;False;['V'];['I', 'V', 'VII'];['IV', 'III', 'II', 'V'];['III', 'IV', 'II', 'I', 'V', 'VII'];0.0614738081048363;[('ipsi VII', 0.018600694041076803), ('ipsi I', 0.0168253898573261)]
164;4.115535989934676e-08;early;False;['V'];['I', 'IV'];['IV', 'III', 'II', 'V'];['V', 'III', 'II', 'I', 'IV'];0.07666969964514804;[('ipsi VII', 0.01633153183490729), ('ipsi I', 0.014642998216173358), ('contra VII', 0.004605995902146319)]
165;7.955588578522791e-10;early;False;['V'];['I', 'IV', 'VII'];['IV', 'III', 'II', 'V'];['V', 'III', 'II', 'VII', 'I', 'IV'];0.08233764576783446;[('ipsi VII', 0.018427428640287406), ('ipsi I', 0.016676537690563854)]
166;8.090626979971467e-09;early;False;['V'];['I', 'IV', 'V'];['IV', 'III', 'II', 'V'];['III', 'II', 'I', 'IV', 'V'];0.09130322333750228;[('ipsi VII', 0.01870375353175191), ('ipsi I', 0.01689547668846148), ('contra VII', 0.005261461616603342)]
167;1.9382818079628056e-10;early;False;['V'];['I', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V'];['III', 'II', 'I', 'IV', 'V', 'VII'];0.09734875847850072;[('ipsi VII', 0.020375579654567925), ('ipsi I', 0.018659410484588936)]
168;3.081490915114187e-08;early;False;['V'];['I', 'III'];['IV', 'III', 'II', 'V'];['II', 'I', 'III'];0.06539638171354929;[('contra IV', 0.02533740271183832), ('ipsi VII', 0.01891963927433431), ('ipsi I', 0.017054084139153436)]
169;6.179468145504706e-10;early;False;['V'];['I', 'III', 'VII'];['IV', 'III', 'II', 'V'];['II', 'I', 'III', 'VII'];0.06642645584564277;[('contra IV', 0.028460160610986558), ('ipsi VII', 0.020426172952307965), ('ipsi I', 0.01864842219118367)]
170;5.86686368516906e-11;early;False;['V'];['I', 'III', 'V'];['IV', 'III', 'II', 'V'];['IV', 'II', 'I', 'III', 'V'];0.048241518308999046;[('ipsi VII', 0.022176717262007872), ('ipsi I', 0.020632930358509226), ('contra VII', 0.006209983382861989)]
171;1.3750984475908673e-12;early;False;['V'];['I', 'III', 'V', 'VII'];['IV', 'III', 'II', 'V'];['IV', 'II', 'I', 'III', 'V', 'VII'];0.045284538175541164;[('ipsi VII', 0.023585936655400864), ('ipsi I', 0.02226433812583633)]
172;5.829427026399726e-09;early;False;['V'];['I', 'III', 'IV'];['IV', 'III', 'II', 'V'];['II', 'I', 'III', 'IV'];0.06779267330281921;[('contra V', 0.022742779835950015), ('ipsi VII', 0.021322436787351372), ('ipsi I', 0.0196394103321212)]
173;1.371772680100666e-10;early;False;['V'];['I', 'III', 'IV', 'VII'];['IV', 'III', 'II', 'V'];['II', 'I', 'III', 'IV', 'VII'];0.0672256246146366;[('contra V', 0.025044630933478668), ('ipsi VII', 0.022702613407930013), ('ipsi I', 0.021196468593081313)]
174;6.944099470700624e-10;early;False;['V'];['I', 'III', 'IV', 'V'];['IV', 'III', 'II', 'V'];['II', 'I', 'III', 'IV', 'V'];0.05141498743852383;[('ipsi VII', 0.023532161665408547), ('ipsi I', 0.022177033628623975), ('contra VII', 0.006580900135204414)]
175;1.962244753515071e-11;early;False;['V'];['I', 'III', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V'];['II', 'I', 'III', 'IV', 'V', 'VII'];0.04785060727873744;[('ipsi VII', 0.02479231825134491), ('ipsi I', 0.023684934713562738)]
176;7.365446756027854e-06;early;False;['V'];['I', 'II'];['IV', 'III', 'II', 'V'];['I', 'II'];0.06274514075263964;[('contra III', 0.026665292743609903), ('ipsi VII', 0.016394130136705484), ('ipsi I', 0.014582052147576414)]
177;1.6029239628469508e-07;early;False;['V'];['I', 'II', 'VII'];['IV', 'III', 'II', 'V'];['I', 'II', 'VII'];0.06659743510008066;[('contra III', 0.031668533531027464), ('ipsi VII', 0.018079875070166087), ('ipsi I', 0.016233966617735306)]
178;1.6041166258247886e-08;early;False;['V'];['I', 'II', 'V'];['IV', 'III', 'II', 'V'];['III', 'IV', 'I', 'II', 'V'];0.09121310707099872;[('ipsi VII', 0.018670294722181652), ('ipsi I', 0.016852453891506275), ('contra VII', 0.005249336827330413)]
179;3.969069555808845e-10;early;False;['V'];['I', 'II', 'V', 'VII'];['IV', 'III', 'II', 'V'];['III', 'IV', 'I', 'II', 'V', 'VII'];0.0970286849574;[('ipsi VII', 0.020309863697692835), ('ipsi I', 0.018578151989913333)]
180;5.793268863649594e-08;early;False;['V'];['I', 'II', 'IV'];['IV', 'III', 'II', 'V'];['V', 'III', 'I', 'II', 'IV'];0.08316488277469647;[('ipsi VII', 0.019075333438096486), ('ipsi I', 0.01729075712072773), ('contra VII', 0.005369115524620091)]
181;1.3234611801164929e-09;early;False;['V'];['I', 'II', 'IV', 'VII'];['IV', 'III', 'II', 'V'];['V', 'III', 'I', 'II', 'IV', 'VII'];0.08462022781800463;[('ipsi VII', 0.020739552683909007), ('ipsi I', 0.019055939397306612)]
182;1.4607569073114593e-08;early;False;['V'];['I', 'II', 'IV', 'V'];['IV', 'III', 'II', 'V'];['III', 'I', 'II', 'IV', 'V'];0.044390710833728496;[('ipsi VII', 0.02050687354828351), ('ipsi I', 0.018786540502416856), ('contra VII', 0.005761986870933895)]
183;3.891327917922962e-10;early;False;['V'];['I', 'II', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V'];['III', 'I', 'II', 'IV', 'V', 'VII'];0.042026163981132396;[('ipsi VII', 0.022033899557020613), ('ipsi I', 0.020482727157546295)]
184;8.842857321059006e-07;early;False;['V'];['I', 'II', 'III'];['IV', 'III', 'II', 'V'];['I', 'II', 'III'];0.06446783721652394;[('contra IV', 0.023011676500637727), ('ipsi VII', 0.01952357490928616), ('ipsi I', 0.01763463460005047)]
185;2.3397047334083902e-08;early;False;['V'];['I', 'II', 'III', 'VII'];['IV', 'III', 'II', 'V'];['I', 'II', 'III', 'VII'];0.06506079729384316;[('contra IV', 0.026207247251826257), ('ipsi VII', 0.020838764020390668), ('ipsi I', 0.019070015595511403)]
186;2.3178591755610827e-09;early;False;['V'];['I', 'II', 'III', 'V'];['IV', 'III', 'II', 'V'];['IV', 'I', 'II', 'III', 'V'];0.04958573077179694;[('ipsi VII', 0.0227531610204475), ('ipsi I', 0.021278385526737442), ('contra VII', 0.006372367338595805)]
187;6.715555253966775e-11;early;False;['V'];['I', 'II', 'III', 'V', 'VII'];['IV', 'III', 'II', 'V'];['IV', 'I', 'II', 'III', 'V', 'VII'];0.04630999702730125;[('ipsi VII', 0.02407089714962679), ('ipsi I', 0.022828609913749947)]
188;9.049402581170815e-08;early;False;['V'];['I', 'II', 'III', 'IV'];['IV', 'III', 'II', 'V'];['I', 'II', 'III', 'IV'];0.06901464650268052;[('ipsi VII', 0.022302583622017282), ('contra V', 0.021726491363743196), ('ipsi I', 0.02067594260525296)]
189;2.721370842394976e-09;early;False;['V'];['I', 'II', 'III', 'IV', 'VII'];['IV', 'III', 'II', 'V'];['I', 'II', 'III', 'IV', 'VII'];0.06746034553245338;[('contra V', 0.02373782281699924), ('ipsi VII', 0.023439744570414835), ('ipsi I', 0.022009653107909415)]
190;8.928568753702417e-09;early;False;['V'];['I', 'II', 'III', 'IV', 'V'];['IV', 'III', 'II', 'V'];['I', 'II', 'III', 'IV', 'V'];0.05356202773645318;[('ipsi VII', 0.024439024670714623), ('ipsi I', 0.023230600503350227), ('contra VII', 0.006835066420945853)]
191;2.994617634290631e-10;early;False;['V'];['I', 'II', 'III', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V'];['I', 'II', 'III', 'IV', 'V', 'VII'];0.049501269201182224;[('ipsi VII', 0.025563032528085762), ('ipsi I', 0.02460462915870833)]
192;9.40134605456308e-05;early;False;['V', 'VII'];[];['IV', 'III', 'II', 'V', 'VII'];[];0.07383859222805936;[('contra II', 0.015129083043619084), ('ipsi I', 0.013584410123552024), ('contra VII', 0.004291660912194527)]
193;1.8689251959847048e-06;early;False;['V', 'VII'];['VII'];['IV', 'III', 'II', 'V', 'VII'];['VII'];0.08192601737791372;[('contra II', 0.01683714011120587), ('ipsi I', 0.015538387102938402), ('contra III', 0.002100079461689543)]
